2707,Country Girl (Shake It For Me),Luke Bryan,0yD66650JxhqKbW76C2qCo,0BvkDsjIUla7X0k6CSWh1I,72,0.645,0.904,2,-4.532,1,0.0462,0.0293,0,0.0834,0.671,105.97
2708,My Body,Young The Giant,1KDYN3odJHnj9pqGHN3FVs,4j56EQDQu5XnL7R3E9iFJT,66,0.488,0.909,10,-6.591,1,0.0929,0.0011,1.02e-05,0.456,0.643,129.774
2709,It's Good,Lil Wayne Featuring Drake & Jadakiss
2710,How To Hate,Lil Wayne Featuring T-Pain,5DjLed65sri5juDG6kdPPK,55Aa2cqylxrFIXC767Z865,53,0.401,0.753,7,-5.851,1,0.105,0.27,0,0.61,0.277,145.373
2711,Nightmares Of The Bottom,Lil Wayne,37sImz0wkOcX1cMWzo080d,55Aa2cqylxrFIXC767Z865,57,0.811,0.568,8,-6.383,1,0.191,0.011,2.19e-06,0.083,0.366,140.001
2712,President Carter,Lil Wayne,0h6sfKXFb641F2E13rY4f2,55Aa2cqylxrFIXC767Z865,58,0.69,0.616,2,-7.446,0,0.155,0.68,0.00682,0.12,0.519,79.939
2713,So Special,Lil Wayne Featuring John Legend,6CNlnlcnQ7DMFmloIRR1e3,55Aa2cqylxrFIXC767Z865,50,0.308,0.869,5,-4.541,0,0.438,0.0146,0,0.878,0.169,72.055
2714,"Save Me, San Francisco",Train,3IEb6eoUOVEPp4wvGcBbx9,3FUY2gzHeIiaesXtOAdB7A,50,0.641,0.946,2,-2.694,1,0.0429,0.0558,0,0.616,0.889,111.998
2715,She Ain't You,Chris Brown,4QczAMpo49owCaNZgtoIvv,7bXgB6jMjp9ATFy66eO08Z,53,0.634,0.716,2,-6.502,1,0.128,0.0341,0,0.0877,0.619,91.039
2716,The Lazy Song,Bruno Mars,1ExfPZEiahqhLyajhybFeS,0du5cEVh5yTK9QJze8zA0C,74,0.738,0.804,11,-3.851,1,0.0621,0.332,0,0.279,0.949,174.943
2717,Frick Park Market,Mac Miller,2Y0kKL90NsxMNAHqvTuhps,4LLpKhyESsyAXpc4laK94U,53,0.593,0.809,6,-5.643,1,0.0597,0.0225,0,0.293,0.227,156.125
2718,I'm Into You,Jennifer Lopez Featuring Lil Wayne,1l9OdG3g9o3TYcU7xI8yWE,2DlGxzQSjYe5N6G9nkYghR,51,0.507,0.752,8,-4.431,0,0.182,0.0191,0,0.0623,0.675,83.013
2719,Night Of Your Life,David Guetta Featuring Jennifer Hudson,3edtfOPItUNifLGYHIH1Oj,1Cs0zKBU1kc0i8ypK3B9ai,39,0.741,0.704,10,-5.803,0,0.0439,0.0101,0,0.186,0.362,128.021
2720,Don't Wanna Go Home,Jason Derulo,1r3myKmjWoOqRip99CmSj1,07YZf4WDAMNwqr4jfgOZ8y,64,0.671,0.808,2,-4.861,0,0.0652,0.02,0,0.134,0.637,121.956
2721,Never Gonna Leave This Bed,Maroon 5,4ucLHLiSjvkCz5Lr5dlVUj,04gDigrS5kc9YWfZHwBETP,56,0.603,0.775,11,-4.106,1,0.0291,0.132,0,0.339,0.483,117.342
2722,What The Water Gave Me,Florence + The Machine,3RiOPzAvhNKuMIdPYOrKV8,1moxjboGR7GNWYIMWsRjgG,47,0.479,0.631,0,-6.303,0,0.0325,0.00764,8.81e-05,0.123,0.175,124.1
2723,Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,6QgkOxBXqVRjZ1JcIDbDYY,3aQeKQSyrW4qWr35idm0cy,66,0.786,0.689,1,-6.113,1,0.315,0.00931,1.14e-06,0.214,0.874,157.935
2724,Man Down,Rihanna,454h9zAIuTe1eJyw9iTnj4,5pKCCKE2ajJHZ9KAiaK11H,63,0.477,0.905,0,-3.924,0,0.208,0.0428,0,0.0513,0.559,155.856
2725,Arms,Christina Perri,5u0YB9bpmgEPS2bPhwfRFV,7H55rcKCfwqkyDFH9wpKM6,66,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.319
2726,Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,4IU4LkwVDUxRIokzHqiyhQ,0Tob4H0FLtEONHU1MjpUEp,43,0.723,0.891,5,-4.31,0,0.131,0.122,0,0.379,0.884,163.995
2727,Martians Vs Goblins,"Game Featuring Lil Wayne & Tyler, The Creator"
2728,Honey Bee,Blake Shelton,0gY2iq0xJPRoIB1PScKSw4,1UTPBmNbXNTittyMJrNkvw,68,0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57
2729,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,7CZiLgkiVHhFcDkI2Y4lZ4,3FfvYsEGaIb52QPXhg4DcH,60,0.445,0.631,11,-4.798,1,0.0304,0.129,0,0.0911,0.152,143.846
2730,Hello,Martin Solveig & Dragonette,3sl4dcqSwxHVnLfqwF2jly,1bj5GrcLom5gZFF5t949Xl,53,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005
2731,Who Gon Stop Me,Jay Z Kanye West
2732,California King Bed,Rihanna,2dPOobBArCJotBAs0ThXqL,5pKCCKE2ajJHZ9KAiaK11H,59,0.469,0.616,7,-3.841,1,0.0369,0.246,0,0.138,0.341,169.878
2733,Don't Hold Your Breath,Nicole Scherzinger,7kVQDUKKnIqHSMYIypX8nL,40xbWSB4JPdOkRyuTDy1oP,51,0.662,0.794,5,-6.038,0,0.0286,0.00878,0.00018,0.214,0.67,110.962
2734,Don't Stop The Party,The Black Eyed Peas
2735,On My Level,Wiz Khalifa Featuring Too $hort,0osPX8TruIebOhKuG6GK8C,137W8MRPWKqSmrBGDBFSop,66,0.72,0.514,1,-7.108,1,0.132,0.146,0.00713,0.107,0.212,142.98
2736,Smile,Avril Lavigne,0DGXUvOixp2ptxBz3mQ3EV,0p4nmQO2msCgU4IF37Wi3j,58,0.627,0.846,1,-3.834,0,0.0457,0.0019,3.97e-06,0.0758,0.686,105.061
2737,Old Alabama,Brad Paisley Featuring Alabama,3OMpIoONQH8rSscaZLozFQ,13YmWQJFwgZrd4bf5IjMY4,55,0.378,0.903,7,-4.538,1,0.0533,0.103,0.000285,0.134,0.457,115.616
2738,The Show Goes On,Lupe Fiasco,4NTWZqvfQTlOMitlVn6tew,01QTIT5P1pFP3QnnFSdsJf,71,0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.65,143.067
2739,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,38iU2jg98IZZEIJPrP7aWD,26dSoYclwsYLMAKD3tpOr4,64,0.693,0.705,8,-5.747,1,0.0665,0.0228,0,0.202,0.45,131.951
2740,Sure Thing,Miguel,0JXXNGljqupsJaZsgSbMZV,360IAlyVv4PCEVjgyMZrxK,76,0.684,0.603,11,-8.127,0,0.0989,0.0275,0.000311,0.191,0.504,81.0
2741,My Last,Big Sean Featuring Chris Brown,70tFuqBcduJv15bEnOPRTh,0c173mlxpT3dSFRgMO8XPh,56,0.325,0.785,8,-5.632,1,0.25,0.114,0,0.28,0.414,88.048
2742,What You Want,Evanescence,0uOo8xRtQ6okTZMR89ppVk,5nGIFgo0shDenQYSE0Sn7c,45,0.571,0.929,11,-2.627,0,0.0878,0.00787,0,0.13,0.46,121.983
2743,We Don't Get Down Like Y'all,T.I. Featuring B.o.B.
2744,Unusual,Trey Songz Featuring Drake,51q0vXgCI2CW9x4K8SdfXS,2iojnBLj0qIMiKPvVhLnsH,50,0.591,0.658,0,-5.881,0,0.195,0.182,0,0.615,0.623,81.933
2745,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,7EKTo6rVJ3XSS7QTd6ep2j,7bXgB6jMjp9ATFy66eO08Z,73,0.764,0.694,11,-5.745,0,0.189,0.0439,3.67e-06,0.18,0.581,146.075
2746,Homeboy,Eric Church,29aSfWddeZJCfnrcMb20sy,2IvkS5MXK0vPGnwyJsrEyV,60,0.558,0.673,6,-4.914,1,0.0291,0.015,0.000655,0.0758,0.445,139.985
2747,Best Love Song,T-Pain Featuring Chris Brown,133g7oJWqvMnhvwfXL4CU1,3aQeKQSyrW4qWr35idm0cy,64,0.481,0.818,7,-2.684,1,0.0833,0.126,0,0.4,0.633,79.842
2748,Right There,Nicole Scherzinger Featuring 50 Cent,2X5MRkOPx9PlkodmllL036,40xbWSB4JPdOkRyuTDy1oP,46,0.6,0.807,7,-3.845,1,0.305,0.149,0,0.358,0.578,94.597
2749,If Heaven Wasn't So Far Away,Justin Moore,24Ew0QYeGLh62CX4bz9iGJ,30e8DmahrEamvLbFRPdWmk,55,0.492,0.466,11,-12.939,1,0.0325,0.0525,0,0.147,0.385,75.513
2750,Under And Over It,Five Finger Death Punch,4QksBPOns9inxD6gaAo4Zc,5t28BP42x2axFnqOOMg3CM,69,0.468,0.996,11,-3.027,0,0.179,1.41e-05,0,0.26,0.094,75.978
2751,Ships In The Night,Mat Kearney,0RUXHlYhA057fCOe2vqIqu,2NQEwAVHBNcI0tGMLlWwF1,57,0.45,0.877,9,-3.744,1,0.0602,0.177,5.87e-06,0.0454,0.167,178.041
2752,John,Lil Wayne Featuring Rick Ross,07icxxgbfAJ2vVsL0RBXVK,1sBkRIssrMs1AbVkOJbc7a,0,0.707,0.719,11,-9.103,1,0.128,0.0478,0,0.153,0.729,95.982
2753,Oh My,"DJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa"
2754,Tomorrow,Chris Young,1qjl8UJtWTHrk4SFpwftSN,4BYxqVkZyFjtik7crYLg5Q,64,0.441,0.644,11,-5.774,1,0.0363,0.56,0,0.109,0.349,141.733
2755,Mean,Taylor Swift,5yEPktRqvIhko5QFF3aBhQ,06HL4z0CvFAxyc27GXpf02,61,0.578,0.742,4,-3.987,1,0.0481,0.439,0,0.221,0.787,163.911
2756,Who Says,Selena Gomez & The Scene,3TcL0dyCMyr0kyTTc4NLgI,6dJeKm76NjfXBNTpHmOhfO,63,0.679,0.933,9,-2.86,1,0.0509,0.0881,0,0.156,0.78,101.006
2757,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,1XS0Gyb2YyUgoxa8O67emr,7qG3b048QCHVRO5Pv1T5lw,51,0.66,0.936,11,-3.547,1,0.066,0.00757,0,0.116,0.751,133.047
2758,Novacane,Frank Ocean,4osgfFTICMkcGbbigdsa53,2h93pZq0e7k5yf4dywlkpM,67,0.764,0.509,3,-9.208,1,0.104,0.0726,0.000603,0.162,0.383,93.505
2759,I Smile,Kirk Franklin,0UQDSP8cz6WmLJckO5jqUQ,4akybxRTGHJZ1DXjLhJ1qu,57,0.745,0.753,1,-2.408,1,0.164,0.223,0,0.705,0.589,144.057
2760,F**k You! (Forget You),Cee Lo Green
2761,Up All Night,Blink-182,1SMBOtYCUd65fF4pYMdL7t,6FBDaR13swtiWwGhX1WQsP,46,0.474,0.87,9,-6.21,1,0.0538,0.000258,9.35e-05,0.0977,0.461,155.974
2762,Outlaw,50 Cent
2763,Racks,YC Featuring Future,1XWcdNQvGrX32fH09CwuWI,1RyvyyTE3xzB2ZywiAwp0i,61,0.82,0.599,10,-9.796,0,0.141,0.226,0.0489,0.105,0.356,137.022
2764,Ballin',Young Jeezy Featuring Lil Wayne,79tbwF4mSrYD60Oo41JTXY,4yBK75WVCQXej1p04GWqxH,45,0.508,0.791,3,-4.663,0,0.286,0.0636,0,0.0901,0.477,95.527
2765,The Story Of Us,Taylor Swift,3RBluWmSoG2pGA1OePzGJI,06HL4z0CvFAxyc27GXpf02,57,0.542,0.802,4,-3.512,1,0.0421,0.00706,0.000323,0.0315,0.707,139.907
2766,Hustle Hard,Ace Hood,68LR4RQ7JLHwRodWxPOB0k,31HjiqargV4NAw4GZqUale,52,0.83,0.749,1,-3.64,1,0.158,0.00501,0,0.283,0.193,140.023
2767,Far Away,Marsha Ambrosius,5KVbaJP4IOZmZZlj5v4jp2,46VWDbmWmzvPBTmkSr25gM,50,0.433,0.668,9,-6.544,1,0.211,0.221,0,0.126,0.351,70.478
2768,Blow,Ke$ha
2769,Firework,Katy Perry,4lCv7b86sLynZbXhfScfm2,6jJ0s89eD6GaHleKKya26X,74,0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072
2770,For The First Time,The Script,09ZcYBGFX16X8GMDrvqQwt,3AQRLZ9PuTAozP28Skbq8V,67,0.396,0.629,9,-4.78,1,0.0287,0.0328,0,0.183,0.358,173.794
2771,You Lie,The Band Perry,462tT5pBVstoLcOSJsBBKw,75FnCoo4FBxH5K1Rrx0k5A,50,0.515,0.663,6,-5.034,1,0.0348,0.408,1.23e-06,0.132,0.575,170.92
2772,What If,Colbie Caillat,5qP1EhyVCDgyjqEMoJPUWA,6aZyMrc4doVtZyKNilOmwu,44,0.602,0.839,4,-5.641,1,0.0357,0.262,1.43e-06,0.0806,0.715,122.022
2773,Watch Me,Bella Thorne & Zendaya,6i2AmqDwaicOn2NGFsd5nn,58AqJv0sDFPFnnBcLT8eeX,43,0.709,0.713,0,-4.449,1,0.0678,0.00617,0.0078,0.104,0.606,124.983
2774,Country Song,Seether,2abHKI9Oox4NBEhOh3HMbq,6B5c4sch27tWHAGdarpPaW,59,0.63,0.851,0,-6.121,1,0.0337,0.000982,2.64e-06,0.288,0.907,95.981
2775,Run The World (Girls),Beyonce
2776,Roll Up,Wiz Khalifa,53DB6LJV9B8sz0p1s6tlGS,137W8MRPWKqSmrBGDBFSop,66,0.523,0.805,3,-5.473,1,0.192,0.0524,0,0.0914,0.602,125.358
2777,S&M,Rihanna Featuring Britney Spears,2u02eLj96Atd6TBxkH9YvN,5pKCCKE2ajJHZ9KAiaK11H,67,0.764,0.673,1,-4.946,1,0.0437,0.0156,6.56e-05,0.195,0.8,127.941
2778,Iridescent,Linkin Park,5x2Sk2NUsatM0kIh7boKwP,6XyY86QOPPrYVGvF9ch6wz,55,0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066
2779,Without You,Keith Urban
2780,I Wouldn't Be A Man,Josh Turner,3ga3cmO4mb9dMhysyJUEaH,7vCtweS8UVAXTyau2j0rDT,50,0.605,0.483,2,-7.775,1,0.0291,0.447,0.000318,0.0962,0.169,130.836
2781,Stitch By Stitch,Javier Colon,54QbmsN1P8JKzJlKfEVPLe,3flTDj1VSZCktpBGZlNutt,26,0.636,0.66,10,-6.211,1,0.0323,0.213,3.21e-06,0.144,0.18,89.993
2782,Taboo,Don Omar,4cyYC67XY3weSVmSLdKLP8,33ScadVnbm2X8kkUqOkC6Z,60,0.693,0.881,5,-5.813,1,0.0461,0.0465,0,0.0817,0.852,125.027
2783,Inventing Shadows,Dia Frampton,2oc1Oh7ONhVDBTvwQy8xBx,3ppkM4QtM781APpaX7H9t7,21,0.597,0.786,11,-6.233,1,0.04,0.0116,0.000276,0.128,0.325,123.934
2784,Man In The Mirror,Adam Levine & Javier Colon,2zSxo9FebD1H3kk7bTxNzA,4bYPcJP5jwMhSivRcqie2n,41,0.673,0.792,7,-3.601,1,0.026,0.277,2.69e-06,0.15,0.395,101.047
2785,I Won't Back Down,Blake Shelton & Dia Frampton,6XscPNlnKw0mnVYE7kvWRj,1UTPBmNbXNTittyMJrNkvw,20,0.494,0.762,10,-2.885,1,0.0441,0.00268,0.00538,0.472,0.653,114.1
2786,Written In The Stars,Tinie Tempah Featuring Eric Turner,61HQWI1Woxup7CnGwVUsdI,0Tob4H0FLtEONHU1MjpUEp,57,0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017
2787,Little Bad Girl,David Guetta Featuring Taio Cruz & Ludacris,6JH56gZC7EJDcoxabVcWVL,1Cs0zKBU1kc0i8ypK3B9ai,46,0.675,0.842,11,-2.698,0,0.0337,0.00698,0,0.349,0.617,127.019
2788,Beautiful,Christina Aguilera & Beverly McClellan,3TCauNPqFiniaYHBvEVoHG,1l7ZsJRRS8wlW3WfJfPfNS,71,0.457,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.193
2789,Afraid To Sleep,Vicci Martinez,06Km3ZJ7x5Bbw6BzwvKNgq,1sxu3pxg9icRUHpyWpDxz2,9,0.612,0.818,11,-4.01,0,0.0321,0.0461,0,0.186,0.486,119.97
2790,Heartless,Dia Frampton
2791,Shake Senora,Pitbull Featuring T-Pain & Sean Paul,1LomM3L6atrf79ZL7nHDp4,0TnOYISbd1XYRBk9myaseg,60,0.685,0.944,5,-5.19,1,0.34,0.134,0,0.362,0.543,128.013
2792,Losing My Religion,Dia Frampton,0Q5U5alAt2pjop9331E5cQ,3ppkM4QtM781APpaX7H9t7,32,0.616,0.694,3,-5.421,0,0.0311,0.161,0,0.159,0.484,129.844
2793,Moving To Mars,Coldplay,0kuv7BqWNDprDao3Tb5flN,4gzpq5DPGxSnKTe4SA8HAU,43,0.263,0.315,8,-10.797,1,0.03,0.0217,0.163,0.109,0.196,142.657
2794,Backseat,New Boyz Featuring The Cataracs & Dev,4dWjQ3wEfW6KPaaxCoaPH4,1ZKqrja0WvbSssYNFO3lzs,48,0.595,0.923,7,-3.449,1,0.144,0.0693,0,0.505,0.782,125.029
2795,Major Minus,Coldplay,6maXBs9zUY48m1UNHgTeRC,4gzpq5DPGxSnKTe4SA8HAU,56,0.445,0.67,4,-5.232,0,0.0326,0.000236,0.8,0.606,0.401,115.415
2796,High,Big Sean Featuring Wiz Khalifa,0odHj0qIf86vHBsXB30IkZ,137W8MRPWKqSmrBGDBFSop,71,0.628,0.629,6,-4.829,0,0.0485,0.118,0,0.102,0.3,157.99
2797,Fix You,Javier Colon,36i9buM6LLNqaprbNZhUJ3,3flTDj1VSZCktpBGZlNutt,23,0.354,0.373,3,-7.069,1,0.0289,0.807,0,0.124,0.334,143.247
2798,Down On Me,Jeremih Featuring 50 Cent,0x3TibRgnSqzkcwrqBd4iX,3KV3p5EY4AvKxOlhGHORLg,68,0.697,0.577,2,-7.653,1,0.127,0.0436,0,0.11,0.633,160.035
2799,Born This Way,Lady Gaga,6r2BECwMgEoRb5yLfp0Hca,1HY2Jd0NmPuamShAr6KMms,65,0.59,0.817,11,-5.069,1,0.157,0.0049,0,0.283,0.491,123.895
2800,Dog Days Are Over,Vicci Martinez,461aKwfe43LKvJ1sm2BiHH,1sxu3pxg9icRUHpyWpDxz2,14,0.571,0.802,7,-5.256,1,0.0424,0.258,3.39e-06,0.143,0.194,149.952
2801,Best Friend's Brother,Victorious Cast Featuring Victoria Justice,5ilbsx6qkdgTZLptWIvXEV,1KYszkVzlhV3rAqmAcYIgd,59,0.613,0.917,8,-4.754,1,0.0637,0.000398,9.69e-06,0.159,0.77,140.001
2802,Heart Like Mine,Miranda Lambert,4EDeBzhZMcHEx7A8IcDiaL,66lH4jAE7pqPlOlzUKbwA0,53,0.437,0.844,8,-3.394,1,0.0381,0.0642,1.42e-06,0.124,0.493,155.066
2803,The Man Who Can't Be Moved,Xenia
2804,Next To You,Chris Brown Featuring Justin Bieber,2faDo9tBRN57TN4iK2XFWt,7bXgB6jMjp9ATFy66eO08Z,60,0.668,0.664,8,-4.736,1,0.0374,0.0205,0,0.112,0.338,114.991
2805,So In Love,Jill Scott Featuring Anthony Hamilton,78mehkHd1WUDxhcLXkbrLb,6AVLthptCPhfrxlHadOBJD,53,0.709,0.704,8,-6.021,1,0.0486,0.363,0,0.344,0.451,102.003
2806,Price Tag,Jessie J Featuring B.o.B,5mvKuE9Lf9ARVXVXA32kK9,2gsggkzM5R49q6jpPvazou,64,0.646,0.843,5,-3.882,1,0.177,0.0314,2.39e-06,0.247,0.647,174.904
2807,All Of The Lights,Kanye West,22L7bfCiAkJo5xGSQgmiIO,5K4W6rqBFWDnAN6FQUkS6x,73,0.558,0.794,1,-3.234,1,0.0533,0.0724,2.15e-05,0.19,0.297,142.156
2808,Just The Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,0du5cEVh5yTK9QJze8zA0C,80,0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.012
2809,Angel,Javier Colon
2810,Today Is Your Day,Shania Twain,7qGHAkt0DcvSJNwBPF7e31,5e4Dhzv426EvQe3aDb64jL,30,0.332,0.531,7,-6.474,1,0.0333,0.415,0,0.214,0.378,132.868
2811,Jolene,Vicci Martinez,32HGQzCUDOtHJ3qd57TpzY,1sxu3pxg9icRUHpyWpDxz2,21,0.447,0.671,11,-5.759,0,0.0421,0.0173,0,0.179,0.216,94.069
2812,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,70ATm56tH7OrQ1zurYssz0,6DPYiyq5kWVQS4RGwxzPC7,67,0.591,0.934,3,-4.389,1,0.437,0.0996,1.81e-06,0.348,0.452,155.968
2813,Black Horse And The Cherry Tree,Casey Weston,1uF9gqGNdvwTRi0tvlDgEQ,22Fg6dE7cFJm88AiUzGHAa,9,0.673,0.786,10,-4.061,0,0.0462,0.00367,0,0.105,0.897,104.903
2814,The Cave,Mumford & Sons,3pLTOP0G0etiWUknFoRpsr,3gd8FJtBJtkRxdfbTu19U2,71,0.576,0.486,4,-9.364,1,0.0406,0.0606,0.000143,0.093,0.337,141.951
2815,See No More,Joe Jonas,4sNckqktnE9CVsR9tH7L2b,7gbmX8SsfjEjxDMzBi1ZOL,36,0.515,0.805,5,-4.918,0,0.0555,0.0175,0,0.208,0.466,161.763
2816,Price Tag,Xenia,41ZoRomjH8tkdqItTnDGkM,4hlUIRQCAtCnIO4mh0jvpq,10,0.589,0.923,11,-5.392,1,0.0643,0.0348,0,0.145,0.858,175.068
2817,Monster,Paramore,04BSvYghzdxjSJNpee36er,74XFHRwlV6OrjEM0A2NCMF,61,0.413,0.969,4,-2.599,0,0.119,2.87e-05,0.000753,0.371,0.374,164.999
2818,I Won't Let Go,Rascal Flatts,1T1C9VVQ1lb60WxWZx7KoG,0a1gHP0HAqALbEyxaD5Ngn,55,0.542,0.425,4,-6.986,1,0.0294,0.707,0,0.113,0.183,131.772
2819,Pause,Pitbull,0c7wqpBLOTFr1yb70LHGFM,0TnOYISbd1XYRBk9myaseg,45,0.833,0.921,1,-5.455,1,0.16,0.000153,0.000195,0.325,0.511,127.92
2820,Bleed Red,Ronnie Dunn,3le02vCQLrhxWNi3C7AlDu,1iLuTmIgxCEiEllDSWkeIy,45,0.487,0.668,10,-4.251,1,0.0321,0.346,4.56e-05,0.107,0.184,90.083
2821,Somewhere Else,Toby Keith,41vSqn8lbTtooJiT6tWn2d,2bA6fzP0lMAQ4kz6CF61w8,37,0.677,0.613,2,-5.177,1,0.0391,0.42,5.31e-06,0.0552,0.779,88.992
2822,Judas,Lady Gaga,0QkWikH5Z3U0f79T9iuF6c,1HY2Jd0NmPuamShAr6KMms,59,0.677,0.931,10,-3.735,0,0.0703,0.00124,4.18e-05,0.322,0.54,130.999
2823,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,7neVcKsbivjMDIkdfoao5m,2KsP6tYLJlTBvSUxnwlVWa,58,0.626,0.67,7,-5.381,1,0.0534,0.318,0,0.0429,0.523,73.422
2824,Bang Bang Bang,Selena Gomez & The Scene
2825,You,Romeo Santos
2826,Did It On'em,Nicki Minaj
2827,Teenage Daughters,Martina McBride,6wxwluMol35MvBMIej6NNl,3P33qFNGBVXl86yQYWspFj,31,0.568,0.723,0,-5.236,1,0.0509,0.365,0,0.14,0.485,91.027
2828,Grenade,Bruno Mars,2tJulUYLDKOg9XrtVkMgcJ,0du5cEVh5yTK9QJze8zA0C,75,0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.227,110.443
2829,Like My Mother Does,Lauren Alaina,7t8oQycrEftd8NuWdCcfQb,1v3tdpIdBSW14rHUfiEVOv,43,0.42,0.746,6,-1.922,1,0.0319,0.33,0,0.098,0.29,139.839
2830,Colder Weather,Zac Brown Band,1M2l9ReoabUnvl6Y8jLUe7,6yJCxee7QumYr820xdIsjo,65,0.667,0.381,3,-7.494,1,0.0294,0.458,0,0.116,0.199,135.979
2831,1+1,Beyonce
2832,Danza Kuduro,Don Omar & Lucenzo,2a1o6ZejUi8U3wzzOtCOYw,33ScadVnbm2X8kkUqOkC6Z,74,0.467,0.92,0,-4.78,1,0.239,0.0813,0,0.0494,0.849,130.012
2833,Cat Daddy,Rej3ctz,1N4jhCFeE0hrZGYfpJsSAF,67oiK9STe75g3hNiUFyaRo,50,0.872,0.719,2,-8.663,1,0.235,0.0121,1.01e-06,0.246,0.32,101.967
2834,Sing,My Chemical Romance,1mX6SYJ1ZpcoxQUiER8wOI,7FBcuc1gsnv6Y1nwFtNRCb,60,0.606,0.942,2,-3.618,1,0.0357,0.000233,7.07e-06,0.106,0.373,110.98
2835,(It) Feels So Good,Steven Tyler,3xuzbqmCALn6Ua8JeOrnZl,32zks9ovi0IExzUd1C7W6o,34,0.738,0.952,6,-3.386,0,0.0515,0.0631,0,0.216,0.899,122.0
2836,Light Up The World,Glee Cast,1Et2wMhDPqbu5y4sGRt6Ue,0SCbttzoZTnLFebDYmAWCm,46,0.689,0.796,10,-5.472,1,0.0406,0.000599,0,0.12,0.857,118.029
2837,Pretending,Glee Cast,2uq0ZXtL4mF5pvZ8LeVIDo,0SCbttzoZTnLFebDYmAWCm,48,0.475,0.688,9,-5.719,1,0.0469,0.292,0,0.118,0.415,167.934
2838,For Good,Glee Cast
2839,Rise Above 1,Reeve Carney Featuring Bono & The Edge,2BITwiK9v9dpCVWe89Oj6s,7qDUWeBzKcDnh15yhYBf2U,23,0.52,0.793,10,-3.715,1,0.0486,0.00894,2.2e-05,0.103,0.384,84.005
2840,What The Hell,Avril Lavigne,5zTzDqrEmseqL2G8ElgBu7,0p4nmQO2msCgU4IF37Wi3j,66,0.571,0.932,6,-3.68,0,0.0576,0.00448,0.00939,0.117,0.864,150.014
2841,"I Love New York / New York, New York",Glee Cast,7aNjLEpbxKWio1jEnvunDQ,0SCbttzoZTnLFebDYmAWCm,36,0.585,0.717,6,-5.422,0,0.0362,0.016,0,0.406,0.282,140.949
2842,Live A Little,Kenny Chesney,13zhyZhlM0VzUpEW8aShcp,3grHWM9bx2E9vwJCdlRv9O,49,0.642,0.886,7,-6.151,1,0.04,0.0207,0.0275,0.391,0.287,123.985
2843,As Long As You're There,Glee Cast,6MNjlV7s3Db9WqzfFlfN7e,0SCbttzoZTnLFebDYmAWCm,42,0.359,0.602,2,-5.525,1,0.0335,0.233,0,0.127,0.263,161.62
2844,I Do,Colbie Caillat,42loEE51UDcecom9K8K4ei,6aZyMrc4doVtZyKNilOmwu,54,0.661,0.872,9,-5.583,1,0.0353,0.22,0,0.0683,0.931,144.869
2845,Rope,Foo Fighters,7v0mtl6oInUtHOmTk2b0gC,7jy3rLJdDQY21OgRLCZ9sD,61,0.511,0.728,11,-4.874,0,0.037,2.52e-05,7.41e-05,0.0725,0.541,138.179
2846,Hair,Lady Gaga,2uk0YH2ahN0UE5jaCMa5jn,1HY2Jd0NmPuamShAr6KMms,49,0.561,0.923,5,-3.409,1,0.061,0.00107,1.54e-05,0.159,0.415,135.001
2847,Moment 4 Life,Nicki Minaj Featuring Drake,0ConttVd0Ebk3dLNquOmh0,0hCNtLu0JehylgoiP8L4Gh,63,0.684,0.884,11,-3.875,1,0.251,0.371,0,0.199,0.373,97.919
2848,A Little Bit Stronger,Sara Evans,5FIp4LrsffxiHLhmmpCbCx,7qvsLYsYP0MHD7jkdv6DAG,63,0.536,0.65,2,-5.603,1,0.0337,0.282,1.16e-06,0.0876,0.288,147.93
2849,Pure Imagination,Glee Cast,6lt18pKia8I3GJqcvJOtCS,0SCbttzoZTnLFebDYmAWCm,34,0.291,0.156,5,-9.953,1,0.0337,0.894,0,0.116,0.198,80.691
